date,Firm,Sample,Turnout,name,value
2016-06-26,generalelection,NA,66.5,pp,33
2016-06-26,generalelection,NA,66.5,psoe,22.6
2016-06-26,generalelection,NA,66.5,upo,NA
2016-06-26,generalelection,NA,66.5,cs,13.1
2016-06-26,generalelection,NA,66.5,up,NA
2016-06-26,generalelection,NA,66.5,erc,2.7
2016-06-26,generalelection,NA,66.5,dil,2
2016-06-26,generalelection,NA,66.5,conv,1.2
2016-06-26,generalelection,NA,66.5,pnv,1.2
2016-06-26,generalelection,NA,66.5,pacma,0.8
2016-06-26,generalelection,NA,66.5,eh,0.3
2016-06-26,generalelection,NA,66.5,cc,21.2
2016-06-26,generalelection,NA,66.5,upo,10.4
2016-06-26,sigmadosrtveforta,132000,NA,pp,28.5
2016-06-26,sigmadosrtveforta,132000,NA,psoe,22
2016-06-26,sigmadosrtveforta,132000,NA,upo,NA
2016-06-26,sigmadosrtveforta,132000,NA,cs,11.8
2016-06-26,sigmadosrtveforta,132000,NA,up,NA
2016-06-26,sigmadosrtveforta,132000,NA,erc,3.1
2016-06-26,sigmadosrtveforta,132000,NA,dil,1.4
2016-06-26,sigmadosrtveforta,132000,NA,conv,1.3
2016-06-26,sigmadosrtveforta,132000,NA,pnv,NA
2016-06-26,sigmadosrtveforta,132000,NA,pacma,1
2016-06-26,sigmadosrtveforta,132000,NA,eh,0.3
2016-06-26,sigmadosrtveforta,132000,NA,cc,25.6
2016-06-26,sigmadosrtveforta,132000,NA,upo,2.9
2016-06-25,ncreport,NA,NA,pp,31.9
2016-06-25,ncreport,NA,NA,psoe,22
2016-06-25,ncreport,NA,NA,upo,NA
2016-06-25,ncreport,NA,NA,cs,13
2016-06-25,ncreport,NA,NA,up,NA
2016-06-25,ncreport,NA,NA,erc,2.4
2016-06-25,ncreport,NA,NA,dil,1.8
2016-06-25,ncreport,NA,NA,conv,1.1
2016-06-25,ncreport,NA,NA,pnv,NA
2016-06-25,ncreport,NA,NA,pacma,0.8
2016-06-25,ncreport,NA,NA,eh,0.3
2016-06-25,ncreport,NA,NA,cc,23.7
2016-06-25,ncreport,NA,NA,upo,8.2
2016-06-25,gesopelperidic,1000,68,pp,28.7
2016-06-25,gesopelperidic,1000,68,psoe,21.6
2016-06-25,gesopelperidic,1000,68,upo,NA
2016-06-25,gesopelperidic,1000,68,cs,14.5
2016-06-25,gesopelperidic,1000,68,up,NA
2016-06-25,gesopelperidic,1000,68,erc,NA
2016-06-25,gesopelperidic,1000,68,dil,NA
2016-06-25,gesopelperidic,1000,68,conv,NA
2016-06-25,gesopelperidic,1000,68,pnv,NA
2016-06-25,gesopelperidic,1000,68,pacma,NA
2016-06-25,gesopelperidic,1000,68,eh,NA
2016-06-25,gesopelperidic,1000,68,cc,23.9
2016-06-25,gesopelperidic,1000,68,upo,4.8
2016-06-24,gesopelperidic,900,70,pp,28.7
2016-06-24,gesopelperidic,900,70,psoe,21.6
2016-06-24,gesopelperidic,900,70,upo,NA
2016-06-24,gesopelperidic,900,70,cs,14.9
2016-06-24,gesopelperidic,900,70,up,NA
2016-06-24,gesopelperidic,900,70,erc,NA
2016-06-24,gesopelperidic,900,70,dil,NA
2016-06-24,gesopelperidic,900,70,conv,NA
2016-06-24,gesopelperidic,900,70,pnv,NA
2016-06-24,gesopelperidic,900,70,pacma,NA
2016-06-24,gesopelperidic,900,70,eh,NA
2016-06-24,gesopelperidic,900,70,cc,23.7
2016-06-24,gesopelperidic,900,70,upo,5
2016-06-24,gadabc,4000,NA,pp,30.4
2016-06-24,gadabc,4000,NA,psoe,21.8
2016-06-24,gadabc,4000,NA,upo,NA
2016-06-24,gadabc,4000,NA,cs,13.2
2016-06-24,gadabc,4000,NA,up,NA
2016-06-24,gadabc,4000,NA,erc,2.8
2016-06-24,gadabc,4000,NA,dil,1.6
2016-06-24,gadabc,4000,NA,conv,1.2
2016-06-24,gadabc,4000,NA,pnv,NA
2016-06-24,gadabc,4000,NA,pacma,0.9
2016-06-24,gadabc,4000,NA,eh,0.3
2016-06-24,gadabc,4000,NA,cc,24.8
2016-06-24,gadabc,4000,NA,upo,5.6
2016-06-23,ncreport,NA,NA,pp,31.7
2016-06-23,ncreport,NA,NA,psoe,21.6
2016-06-23,ncreport,NA,NA,upo,NA
2016-06-23,ncreport,NA,NA,cs,13.1
2016-06-23,ncreport,NA,NA,up,NA
2016-06-23,ncreport,NA,NA,erc,2.3
2016-06-23,ncreport,NA,NA,dil,1.7
2016-06-23,ncreport,NA,NA,conv,1.1
2016-06-23,ncreport,NA,NA,pnv,NA
2016-06-23,ncreport,NA,NA,pacma,0.7
2016-06-23,ncreport,NA,NA,eh,0.3
2016-06-23,ncreport,NA,NA,cc,24.5
2016-06-23,ncreport,NA,NA,upo,7.2
2016-06-23,gesopelperidic,900,69,pp,28
2016-06-23,gesopelperidic,900,69,psoe,21.8
2016-06-23,gesopelperidic,900,69,upo,NA
2016-06-23,gesopelperidic,900,69,cs,15.2
2016-06-23,gesopelperidic,900,69,up,NA
2016-06-23,gesopelperidic,900,69,erc,NA
2016-06-23,gesopelperidic,900,69,dil,NA
2016-06-23,gesopelperidic,900,69,conv,NA
2016-06-23,gesopelperidic,900,69,pnv,NA
2016-06-23,gesopelperidic,900,69,pacma,NA
2016-06-23,gesopelperidic,900,69,eh,NA
2016-06-23,gesopelperidic,900,69,cc,24
2016-06-23,gesopelperidic,900,69,upo,4
2016-06-22,gesopelperidic,900,69,pp,28.2
2016-06-22,gesopelperidic,900,69,psoe,21.7
2016-06-22,gesopelperidic,900,69,upo,NA
2016-06-22,gesopelperidic,900,69,cs,15.2
2016-06-22,gesopelperidic,900,69,up,NA
2016-06-22,gesopelperidic,900,69,erc,NA
2016-06-22,gesopelperidic,900,69,dil,NA
2016-06-22,gesopelperidic,900,69,conv,NA
2016-06-22,gesopelperidic,900,69,pnv,NA
2016-06-22,gesopelperidic,900,69,pacma,NA
2016-06-22,gesopelperidic,900,69,eh,NA
2016-06-22,gesopelperidic,900,69,cc,23.6
2016-06-22,gesopelperidic,900,69,upo,4.6
2016-06-21,ncreport,NA,NA,pp,31.3
2016-06-21,ncreport,NA,NA,psoe,21.4
2016-06-21,ncreport,NA,NA,upo,NA
2016-06-21,ncreport,NA,NA,cs,13.2
2016-06-21,ncreport,NA,NA,up,NA
2016-06-21,ncreport,NA,NA,erc,2.3
2016-06-21,ncreport,NA,NA,dil,1.7
2016-06-21,ncreport,NA,NA,conv,1.1
2016-06-21,ncreport,NA,NA,pnv,NA
2016-06-21,ncreport,NA,NA,pacma,0.7
2016-06-21,ncreport,NA,NA,eh,0.3
2016-06-21,ncreport,NA,NA,cc,25.1
2016-06-21,ncreport,NA,NA,upo,6.2
2016-06-21,gesopelperidic,900,68,pp,28.5
2016-06-21,gesopelperidic,900,68,psoe,21.5
2016-06-21,gesopelperidic,900,68,upo,NA
2016-06-21,gesopelperidic,900,68,cs,15.2
2016-06-21,gesopelperidic,900,68,up,NA
2016-06-21,gesopelperidic,900,68,erc,NA
2016-06-21,gesopelperidic,900,68,dil,NA
2016-06-21,gesopelperidic,900,68,conv,NA
2016-06-21,gesopelperidic,900,68,pnv,NA
2016-06-21,gesopelperidic,900,68,pacma,NA
2016-06-21,gesopelperidic,900,68,eh,NA
2016-06-21,gesopelperidic,900,68,cc,23.7
2016-06-21,gesopelperidic,900,68,upo,4.8
2016-06-20,gesopelperidic,900,69,pp,29
2016-06-20,gesopelperidic,900,69,psoe,21.5
2016-06-20,gesopelperidic,900,69,upo,NA
2016-06-20,gesopelperidic,900,69,cs,14.9
2016-06-20,gesopelperidic,900,69,up,NA
2016-06-20,gesopelperidic,900,69,erc,NA
2016-06-20,gesopelperidic,900,69,dil,NA
2016-06-20,gesopelperidic,900,69,conv,NA
2016-06-20,gesopelperidic,900,69,pnv,NA
2016-06-20,gesopelperidic,900,69,pacma,NA
2016-06-20,gesopelperidic,900,69,eh,NA
2016-06-20,gesopelperidic,900,69,cc,23.7
2016-06-20,gesopelperidic,900,69,upo,5.3
2016-06-20,gadabc,1900,NA,pp,30.7
2016-06-20,gadabc,1900,NA,psoe,21.2
2016-06-20,gadabc,1900,NA,upo,NA
2016-06-20,gadabc,1900,NA,cs,14.1
2016-06-20,gadabc,1900,NA,up,NA
2016-06-20,gadabc,1900,NA,erc,NA
2016-06-20,gadabc,1900,NA,dil,NA
2016-06-20,gadabc,1900,NA,conv,NA
2016-06-20,gadabc,1900,NA,pnv,NA
2016-06-20,gadabc,1900,NA,pacma,NA
2016-06-20,gadabc,1900,NA,eh,NA
2016-06-20,gadabc,1900,NA,cc,24.9
2016-06-20,gadabc,1900,NA,upo,5.8
2016-06-20,gipeyop,10244,NA,pp,29.5
2016-06-20,gipeyop,10244,NA,psoe,22
2016-06-20,gipeyop,10244,NA,upo,NA
2016-06-20,gipeyop,10244,NA,cs,14.5
2016-06-20,gipeyop,10244,NA,up,NA
2016-06-20,gipeyop,10244,NA,erc,2.7
2016-06-20,gipeyop,10244,NA,dil,2
2016-06-20,gipeyop,10244,NA,conv,1.1
2016-06-20,gipeyop,10244,NA,pnv,NA
2016-06-20,gipeyop,10244,NA,pacma,0.9
2016-06-20,gipeyop,10244,NA,eh,NA
2016-06-20,gipeyop,10244,NA,cc,24.5
2016-06-20,gipeyop,10244,NA,upo,5
2016-06-19,redondoasociadosexpansin,NA,NA,pp,29.4
2016-06-19,redondoasociadosexpansin,NA,NA,psoe,21.5
2016-06-19,redondoasociadosexpansin,NA,NA,upo,NA
2016-06-19,redondoasociadosexpansin,NA,NA,cs,15.1
2016-06-19,redondoasociadosexpansin,NA,NA,up,NA
2016-06-19,redondoasociadosexpansin,NA,NA,erc,NA
2016-06-19,redondoasociadosexpansin,NA,NA,dil,NA
2016-06-19,redondoasociadosexpansin,NA,NA,conv,NA
2016-06-19,redondoasociadosexpansin,NA,NA,pnv,NA
2016-06-19,redondoasociadosexpansin,NA,NA,pacma,NA
2016-06-19,redondoasociadosexpansin,NA,NA,eh,NA
2016-06-19,redondoasociadosexpansin,NA,NA,cc,24.9
2016-06-19,redondoasociadosexpansin,NA,NA,upo,4.5
2016-06-19,jmapblico,NA,69,pp,29.8
2016-06-19,jmapblico,NA,69,psoe,22.1
2016-06-19,jmapblico,NA,69,upo,NA
2016-06-19,jmapblico,NA,69,cs,13.9
2016-06-19,jmapblico,NA,69,up,NA
2016-06-19,jmapblico,NA,69,erc,2.4
2016-06-19,jmapblico,NA,69,dil,2.2
2016-06-19,jmapblico,NA,69,conv,1.3
2016-06-19,jmapblico,NA,69,pnv,NA
2016-06-19,jmapblico,NA,69,pacma,0.9
2016-06-19,jmapblico,NA,69,eh,0.3
2016-06-19,jmapblico,NA,69,cc,23.9
2016-06-19,jmapblico,NA,69,upo,5.9
2016-06-19,infortcnica,2071,NA,pp,NA
2016-06-19,infortcnica,2071,NA,psoe,NA
2016-06-19,infortcnica,2071,NA,upo,NA
2016-06-19,infortcnica,2071,NA,cs,NA
2016-06-19,infortcnica,2071,NA,up,NA
2016-06-19,infortcnica,2071,NA,erc,NA
2016-06-19,infortcnica,2071,NA,dil,NA
2016-06-19,infortcnica,2071,NA,conv,NA
2016-06-19,infortcnica,2071,NA,pnv,NA
2016-06-19,infortcnica,2071,NA,pacma,NA
2016-06-19,infortcnica,2071,NA,eh,NA
2016-06-19,infortcnica,2071,NA,cc,NA
2016-06-19,infortcnica,2071,NA,upo,NA
2016-06-19,invymarklasexta,1200,NA,pp,30.1
2016-06-19,invymarklasexta,1200,NA,psoe,19.9
2016-06-19,invymarklasexta,1200,NA,upo,NA
2016-06-19,invymarklasexta,1200,NA,cs,13.8
2016-06-19,invymarklasexta,1200,NA,up,NA
2016-06-19,invymarklasexta,1200,NA,erc,NA
2016-06-19,invymarklasexta,1200,NA,dil,NA
2016-06-19,invymarklasexta,1200,NA,conv,NA
2016-06-19,invymarklasexta,1200,NA,pnv,NA
2016-06-19,invymarklasexta,1200,NA,pacma,NA
2016-06-19,invymarklasexta,1200,NA,eh,NA
2016-06-19,invymarklasexta,1200,NA,cc,26.1
2016-06-19,invymarklasexta,1200,NA,upo,4
2016-06-19,gesopelperidico,900,70,pp,28.3
2016-06-19,gesopelperidico,900,70,psoe,21.9
2016-06-19,gesopelperidico,900,70,upo,NA
2016-06-19,gesopelperidico,900,70,cs,14.9
2016-06-19,gesopelperidico,900,70,up,NA
2016-06-19,gesopelperidico,900,70,erc,NA
2016-06-19,gesopelperidico,900,70,dil,NA
2016-06-19,gesopelperidico,900,70,conv,NA
2016-06-19,gesopelperidico,900,70,pnv,NA
2016-06-19,gesopelperidico,900,70,pacma,NA
2016-06-19,gesopelperidico,900,70,eh,NA
2016-06-19,gesopelperidico,900,70,cc,24
2016-06-19,gesopelperidico,900,70,upo,4.3
2016-06-19,tnsdemoscopia,500,70,pp,29.6
2016-06-19,tnsdemoscopia,500,70,psoe,21
2016-06-19,tnsdemoscopia,500,70,upo,NA
2016-06-19,tnsdemoscopia,500,70,cs,14.8
2016-06-19,tnsdemoscopia,500,70,up,NA
2016-06-19,tnsdemoscopia,500,70,erc,NA
2016-06-19,tnsdemoscopia,500,70,dil,NA
2016-06-19,tnsdemoscopia,500,70,conv,NA
2016-06-19,tnsdemoscopia,500,70,pnv,NA
2016-06-19,tnsdemoscopia,500,70,pacma,NA
2016-06-19,tnsdemoscopia,500,70,eh,NA
2016-06-19,tnsdemoscopia,500,70,cc,24.7
2016-06-19,tnsdemoscopia,500,70,upo,4.9
2016-06-19,encuestamos,2400,NA,pp,30.6
2016-06-19,encuestamos,2400,NA,psoe,22
2016-06-19,encuestamos,2400,NA,upo,NA
2016-06-19,encuestamos,2400,NA,cs,13.6
2016-06-19,encuestamos,2400,NA,up,NA
2016-06-19,encuestamos,2400,NA,erc,2.2
2016-06-19,encuestamos,2400,NA,dil,2
2016-06-19,encuestamos,2400,NA,conv,1.2
2016-06-19,encuestamos,2400,NA,pnv,NA
2016-06-19,encuestamos,2400,NA,pacma,0.8
2016-06-19,encuestamos,2400,NA,eh,0.2
2016-06-19,encuestamos,2400,NA,cc,23.9
2016-06-19,encuestamos,2400,NA,upo,6.7
2016-06-18,gesopelperidico,900,71,pp,28.8
2016-06-18,gesopelperidico,900,71,psoe,21.6
2016-06-18,gesopelperidico,900,71,upo,NA
2016-06-18,gesopelperidico,900,71,cs,15.4
2016-06-18,gesopelperidico,900,71,up,NA
2016-06-18,gesopelperidico,900,71,erc,NA
2016-06-18,gesopelperidico,900,71,dil,NA
2016-06-18,gesopelperidico,900,71,conv,NA
2016-06-18,gesopelperidico,900,71,pnv,NA
2016-06-18,gesopelperidico,900,71,pacma,NA
2016-06-18,gesopelperidico,900,71,eh,NA
2016-06-18,gesopelperidico,900,71,cc,23.7
2016-06-18,gesopelperidico,900,71,upo,5.1
2016-06-17,gesopelperidico,900,70,pp,28.3
2016-06-17,gesopelperidico,900,70,psoe,21.2
2016-06-17,gesopelperidico,900,70,upo,NA
2016-06-17,gesopelperidico,900,70,cs,15.6
2016-06-17,gesopelperidico,900,70,up,NA
2016-06-17,gesopelperidico,900,70,erc,NA
2016-06-17,gesopelperidico,900,70,dil,NA
2016-06-17,gesopelperidico,900,70,conv,NA
2016-06-17,gesopelperidico,900,70,pnv,NA
2016-06-17,gesopelperidico,900,70,pacma,NA
2016-06-17,gesopelperidico,900,70,eh,NA
2016-06-17,gesopelperidico,900,70,cc,24.2
2016-06-17,gesopelperidico,900,70,upo,4.1
2016-06-17,celesteteleldiarioes,1100,66.5,pp,30.5
2016-06-17,celesteteleldiarioes,1100,66.5,psoe,21.8
2016-06-17,celesteteleldiarioes,1100,66.5,upo,NA
2016-06-17,celesteteleldiarioes,1100,66.5,cs,13.3
2016-06-17,celesteteleldiarioes,1100,66.5,up,NA
2016-06-17,celesteteleldiarioes,1100,66.5,erc,2.4
2016-06-17,celesteteleldiarioes,1100,66.5,dil,1.7
2016-06-17,celesteteleldiarioes,1100,66.5,conv,1.1
2016-06-17,celesteteleldiarioes,1100,66.5,pnv,0.8
2016-06-17,celesteteleldiarioes,1100,66.5,pacma,0.8
2016-06-17,celesteteleldiarioes,1100,66.5,eh,0.3
2016-06-17,celesteteleldiarioes,1100,66.5,cc,25.3
2016-06-17,celesteteleldiarioes,1100,66.5,upo,5.2
2016-06-17,amminutos,4000,68.8,pp,28.8
2016-06-17,amminutos,4000,68.8,psoe,21.7
2016-06-17,amminutos,4000,68.8,upo,NA
2016-06-17,amminutos,4000,68.8,cs,16.2
2016-06-17,amminutos,4000,68.8,up,NA
2016-06-17,amminutos,4000,68.8,erc,2.3
2016-06-17,amminutos,4000,68.8,dil,1.7
2016-06-17,amminutos,4000,68.8,conv,1.1
2016-06-17,amminutos,4000,68.8,pnv,NA
2016-06-17,amminutos,4000,68.8,pacma,0.8
2016-06-17,amminutos,4000,68.8,eh,0.2
2016-06-17,amminutos,4000,68.8,cc,24.3
2016-06-17,amminutos,4000,68.8,upo,4.5
2016-06-17,hamalgamamtricalaprovincia,1450,69.7,pp,30.4
2016-06-17,hamalgamamtricalaprovincia,1450,69.7,psoe,21
2016-06-17,hamalgamamtricalaprovincia,1450,69.7,upo,NA
2016-06-17,hamalgamamtricalaprovincia,1450,69.7,cs,12.5
2016-06-17,hamalgamamtricalaprovincia,1450,69.7,up,NA
2016-06-17,hamalgamamtricalaprovincia,1450,69.7,erc,2.1
2016-06-17,hamalgamamtricalaprovincia,1450,69.7,dil,2
2016-06-17,hamalgamamtricalaprovincia,1450,69.7,conv,1.3
2016-06-17,hamalgamamtricalaprovincia,1450,69.7,pnv,NA
2016-06-17,hamalgamamtricalaprovincia,1450,69.7,pacma,0.8
2016-06-17,hamalgamamtricalaprovincia,1450,69.7,eh,0.3
2016-06-17,hamalgamamtricalaprovincia,1450,69.7,cc,26.2
2016-06-17,hamalgamamtricalaprovincia,1450,69.7,upo,4.2
2016-06-17,netquestelespaol,2000,NA,pp,30.4
2016-06-17,netquestelespaol,2000,NA,psoe,20.4
2016-06-17,netquestelespaol,2000,NA,upo,NA
2016-06-17,netquestelespaol,2000,NA,cs,15.2
2016-06-17,netquestelespaol,2000,NA,up,NA
2016-06-17,netquestelespaol,2000,NA,erc,NA
2016-06-17,netquestelespaol,2000,NA,dil,NA
2016-06-17,netquestelespaol,2000,NA,conv,NA
2016-06-17,netquestelespaol,2000,NA,pnv,NA
2016-06-17,netquestelespaol,2000,NA,pacma,NA
2016-06-17,netquestelespaol,2000,NA,eh,NA
2016-06-17,netquestelespaol,2000,NA,cc,24
2016-06-17,netquestelespaol,2000,NA,upo,6.4
2016-06-17,ncreportlarazn,2000,64.6,pp,31.1
2016-06-17,ncreportlarazn,2000,64.6,psoe,21.2
2016-06-17,ncreportlarazn,2000,64.6,upo,NA
2016-06-17,ncreportlarazn,2000,64.6,cs,13.2
2016-06-17,ncreportlarazn,2000,64.6,up,NA
2016-06-17,ncreportlarazn,2000,64.6,erc,2.3
2016-06-17,ncreportlarazn,2000,64.6,dil,1.7
2016-06-17,ncreportlarazn,2000,64.6,conv,1.1
2016-06-17,ncreportlarazn,2000,64.6,pnv,NA
2016-06-17,ncreportlarazn,2000,64.6,pacma,0.8
2016-06-17,ncreportlarazn,2000,64.6,eh,0.3
2016-06-17,ncreportlarazn,2000,64.6,cc,25.4
2016-06-17,ncreportlarazn,2000,64.6,upo,5.7
2016-06-16,invymarklasexta,NA,NA,pp,29.8
2016-06-16,invymarklasexta,NA,NA,psoe,20.4
2016-06-16,invymarklasexta,NA,NA,upo,NA
2016-06-16,invymarklasexta,NA,NA,cs,14.1
2016-06-16,invymarklasexta,NA,NA,up,NA
2016-06-16,invymarklasexta,NA,NA,erc,NA
2016-06-16,invymarklasexta,NA,NA,dil,NA
2016-06-16,invymarklasexta,NA,NA,conv,NA
2016-06-16,invymarklasexta,NA,NA,pnv,NA
2016-06-16,invymarklasexta,NA,NA,pacma,NA
2016-06-16,invymarklasexta,NA,NA,eh,NA
2016-06-16,invymarklasexta,NA,NA,cc,25.3
2016-06-16,invymarklasexta,NA,NA,upo,4.5
2016-06-16,sigmadoselmundo,1500,NA,pp,30.5
2016-06-16,sigmadoselmundo,1500,NA,psoe,20
2016-06-16,sigmadoselmundo,1500,NA,upo,NA
2016-06-16,sigmadoselmundo,1500,NA,cs,14.1
2016-06-16,sigmadoselmundo,1500,NA,up,NA
2016-06-16,sigmadoselmundo,1500,NA,erc,2.4
2016-06-16,sigmadoselmundo,1500,NA,dil,1.8
2016-06-16,sigmadoselmundo,1500,NA,conv,1.2
2016-06-16,sigmadoselmundo,1500,NA,pnv,NA
2016-06-16,sigmadoselmundo,1500,NA,pacma,NA
2016-06-16,sigmadoselmundo,1500,NA,eh,NA
2016-06-16,sigmadoselmundo,1500,NA,cc,24.8
2016-06-16,sigmadoselmundo,1500,NA,upo,5.7
2016-06-16,gesopelperidico,900,69,pp,28.6
2016-06-16,gesopelperidico,900,69,psoe,20.8
2016-06-16,gesopelperidico,900,69,upo,NA
2016-06-16,gesopelperidico,900,69,cs,15.6
2016-06-16,gesopelperidico,900,69,up,NA
2016-06-16,gesopelperidico,900,69,erc,NA
2016-06-16,gesopelperidico,900,69,dil,NA
2016-06-16,gesopelperidico,900,69,conv,NA
2016-06-16,gesopelperidico,900,69,pnv,NA
2016-06-16,gesopelperidico,900,69,pacma,NA
2016-06-16,gesopelperidico,900,69,eh,NA
2016-06-16,gesopelperidico,900,69,cc,24.1
2016-06-16,gesopelperidico,900,69,upo,4.5
2016-06-16,gadabc,1400,NA,pp,30.3
2016-06-16,gadabc,1400,NA,psoe,21.4
2016-06-16,gadabc,1400,NA,upo,NA
2016-06-16,gadabc,1400,NA,cs,14.4
2016-06-16,gadabc,1400,NA,up,NA
2016-06-16,gadabc,1400,NA,erc,2.3
2016-06-16,gadabc,1400,NA,dil,1.7
2016-06-16,gadabc,1400,NA,conv,1.2
2016-06-16,gadabc,1400,NA,pnv,NA
2016-06-16,gadabc,1400,NA,pacma,0.8
2016-06-16,gadabc,1400,NA,eh,0.3
2016-06-16,gadabc,1400,NA,cc,24.6
2016-06-16,gadabc,1400,NA,upo,5.7
2016-06-16,celesteteleldiarioes,1100,66.4,pp,30.3
2016-06-16,celesteteleldiarioes,1100,66.4,psoe,21.8
2016-06-16,celesteteleldiarioes,1100,66.4,upo,NA
2016-06-16,celesteteleldiarioes,1100,66.4,cs,13.4
2016-06-16,celesteteleldiarioes,1100,66.4,up,NA
2016-06-16,celesteteleldiarioes,1100,66.4,erc,2.4
2016-06-16,celesteteleldiarioes,1100,66.4,dil,1.7
2016-06-16,celesteteleldiarioes,1100,66.4,conv,1.2
2016-06-16,celesteteleldiarioes,1100,66.4,pnv,0.8
2016-06-16,celesteteleldiarioes,1100,66.4,pacma,0.8
2016-06-16,celesteteleldiarioes,1100,66.4,eh,0.3
2016-06-16,celesteteleldiarioes,1100,66.4,cc,25.1
2016-06-16,celesteteleldiarioes,1100,66.4,upo,5.2
2016-06-16,mywordcadenaser,1502,NA,pp,28.9
2016-06-16,mywordcadenaser,1502,NA,psoe,20.4
2016-06-16,mywordcadenaser,1502,NA,upo,NA
2016-06-16,mywordcadenaser,1502,NA,cs,14.4
2016-06-16,mywordcadenaser,1502,NA,up,NA
2016-06-16,mywordcadenaser,1502,NA,erc,NA
2016-06-16,mywordcadenaser,1502,NA,dil,NA
2016-06-16,mywordcadenaser,1502,NA,conv,NA
2016-06-16,mywordcadenaser,1502,NA,pnv,NA
2016-06-16,mywordcadenaser,1502,NA,pacma,NA
2016-06-16,mywordcadenaser,1502,NA,eh,NA
2016-06-16,mywordcadenaser,1502,NA,cc,24.8
2016-06-16,mywordcadenaser,1502,NA,upo,4.1
2016-06-15,dymelconfidencial,1011,72,pp,29
2016-06-15,dymelconfidencial,1011,72,psoe,21
2016-06-15,dymelconfidencial,1011,72,upo,NA
2016-06-15,dymelconfidencial,1011,72,cs,15.2
2016-06-15,dymelconfidencial,1011,72,up,NA
2016-06-15,dymelconfidencial,1011,72,erc,NA
2016-06-15,dymelconfidencial,1011,72,dil,NA
2016-06-15,dymelconfidencial,1011,72,conv,NA
2016-06-15,dymelconfidencial,1011,72,pnv,NA
2016-06-15,dymelconfidencial,1011,72,pacma,NA
2016-06-15,dymelconfidencial,1011,72,eh,NA
2016-06-15,dymelconfidencial,1011,72,cc,24.9
2016-06-15,dymelconfidencial,1011,72,upo,4.1
2016-06-15,metroscopiaelpas,1800,70,pp,29
2016-06-15,metroscopiaelpas,1800,70,psoe,20.5
2016-06-15,metroscopiaelpas,1800,70,upo,NA
2016-06-15,metroscopiaelpas,1800,70,cs,14.5
2016-06-15,metroscopiaelpas,1800,70,up,NA
2016-06-15,metroscopiaelpas,1800,70,erc,NA
2016-06-15,metroscopiaelpas,1800,70,dil,NA
2016-06-15,metroscopiaelpas,1800,70,conv,NA
2016-06-15,metroscopiaelpas,1800,70,pnv,NA
2016-06-15,metroscopiaelpas,1800,70,pacma,NA
2016-06-15,metroscopiaelpas,1800,70,eh,NA
2016-06-15,metroscopiaelpas,1800,70,cc,26
2016-06-15,metroscopiaelpas,1800,70,upo,3
2016-06-15,gesopelperidico,900,68,pp,28.3
2016-06-15,gesopelperidico,900,68,psoe,20.8
2016-06-15,gesopelperidico,900,68,upo,NA
2016-06-15,gesopelperidico,900,68,cs,15.4
2016-06-15,gesopelperidico,900,68,up,NA
2016-06-15,gesopelperidico,900,68,erc,NA
2016-06-15,gesopelperidico,900,68,dil,NA
2016-06-15,gesopelperidico,900,68,conv,NA
2016-06-15,gesopelperidico,900,68,pnv,NA
2016-06-15,gesopelperidico,900,68,pacma,NA
2016-06-15,gesopelperidico,900,68,eh,NA
2016-06-15,gesopelperidico,900,68,cc,24.5
2016-06-15,gesopelperidico,900,68,upo,3.8
2016-06-15,advicestrategiceuropapress,2500,NA,pp,29.6
2016-06-15,advicestrategiceuropapress,2500,NA,psoe,20.5
2016-06-15,advicestrategiceuropapress,2500,NA,upo,NA
2016-06-15,advicestrategiceuropapress,2500,NA,cs,14.8
2016-06-15,advicestrategiceuropapress,2500,NA,up,NA
2016-06-15,advicestrategiceuropapress,2500,NA,erc,NA
2016-06-15,advicestrategiceuropapress,2500,NA,dil,NA
2016-06-15,advicestrategiceuropapress,2500,NA,conv,NA
2016-06-15,advicestrategiceuropapress,2500,NA,pnv,NA
2016-06-15,advicestrategiceuropapress,2500,NA,pacma,NA
2016-06-15,advicestrategiceuropapress,2500,NA,eh,NA
2016-06-15,advicestrategiceuropapress,2500,NA,cc,25.1
2016-06-15,advicestrategiceuropapress,2500,NA,upo,4.5
2016-06-15,simplelgica,1226,70.9,pp,29.2
2016-06-15,simplelgica,1226,70.9,psoe,22.5
2016-06-15,simplelgica,1226,70.9,upo,NA
2016-06-15,simplelgica,1226,70.9,cs,15.4
2016-06-15,simplelgica,1226,70.9,up,NA
2016-06-15,simplelgica,1226,70.9,erc,NA
2016-06-15,simplelgica,1226,70.9,dil,NA
2016-06-15,simplelgica,1226,70.9,conv,NA
2016-06-15,simplelgica,1226,70.9,pnv,NA
2016-06-15,simplelgica,1226,70.9,pacma,NA
2016-06-15,simplelgica,1226,70.9,eh,NA
2016-06-15,simplelgica,1226,70.9,cc,23.5
2016-06-15,simplelgica,1226,70.9,upo,5.7
2016-06-14,gesopelperidico,900,69,pp,27.8
2016-06-14,gesopelperidico,900,69,psoe,21.1
2016-06-14,gesopelperidico,900,69,upo,NA
2016-06-14,gesopelperidico,900,69,cs,15.2
2016-06-14,gesopelperidico,900,69,up,NA
2016-06-14,gesopelperidico,900,69,erc,NA
2016-06-14,gesopelperidico,900,69,dil,NA
2016-06-14,gesopelperidico,900,69,conv,NA
2016-06-14,gesopelperidico,900,69,pnv,NA
2016-06-14,gesopelperidico,900,69,pacma,NA
